사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2020062800100320,2020년 6월 28일 16시,일요일,충청남도 천안시 동남구 신부동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,59세,상해없음,보행자,남,34세,경상
2020062800100390,2020년 6월 28일 18시,일요일,충청남도 천안시 동남구 대흥동,경상사고,0,0,4,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승합,남,57세,상해없음,승용,남,59세,경상
2020062800100472,2020년 6월 28일 21시,일요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,55세,상해없음,보행자,여,34세,경상
2020062800100473,2020년 6월 28일 21시,일요일,충청남도 천안시 동남구 동면,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,54세,상해없음,보행자,남,16세,경상
2020062900100184,2020년 6월 29일 11시,월요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,68세,상해없음,보행자,남,43세,경상
2020062900100185,2020년 6월 29일 11시,월요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,37세,상해없음,승용,남,55세,경상
2020062900100249,2020년 6월 29일 13시,월요일,충청남도 천안시 서북구 성거읍,경상사고,0,0,1,0,차대차 - 기타,중앙선침범,건조,맑음,단일로 - 기타,승용,남,60세,상해없음,이륜,남,25세,경상
2020062900100250,2020년 6월 29일 13시,월요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,29세,경상,승용,여,34세,상해없음
2020062900100252,2020년 6월 29일 13시,월요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,31세,상해없음,승용,여,32세,경상
2020062900100320,2020년 6월 29일 15시,월요일,충청남도 천안시 동남구 안서동,중상사고,0,1,2,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,24세,상해없음,승용,남,28세,중상
2020062900100356,2020년 6월 29일 16시,월요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승용,여,38세,상해없음,보행자,여,36세,경상
2020062900100357,2020년 6월 29일 16시,월요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대차 - 기타,중앙선침범,젖음/습기,비,단일로 - 기타,승용,여,59세,상해없음,이륜,남,59세,경상
2020062900100361,2020년 6월 29일 16시,월요일,충청남도 천안시 동남구 구성동,중상사고,0,1,1,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,32세,상해없음,승합,여,55세,경상
2020062900100534,2020년 6월 29일 20시,월요일,충청남도 천안시 서북구 직산읍,경상사고,0,0,2,0,차대차 - 추돌,신호위반,젖음/습기,비,교차로 - 교차로안,승용,여,51세,상해없음,승용,여,29세,경상
2020062900100535,2020년 6월 29일 20시,월요일,충청남도 천안시 동남구 신부동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,젖음/습기,비,교차로 - 교차로안,기타불명,기타불명,미분류,기타불명,이륜,남,35세,경상
2020062900100583,2020년 6월 29일 21시,월요일,충청남도 천안시 동남구 신방동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,43세,상해없음,승용,남,44세,경상
2020063000100014,2020년 6월 30일 00시,화요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,젖음/습기,비,교차로 - 교차로안,승용,남,53세,상해없음,승용,남,57세,경상
2020063000100256,2020년 6월 30일 13시,화요일,충청남도 천안시 동남구 원성동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,젖음/습기,흐림,교차로 - 교차로안,승합,남,56세,상해없음,이륜,남,57세,중상
2020063000100319,2020년 6월 30일 15시,화요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,젖음/습기,비,교차로 - 교차로안,승용,남,70세,상해없음,이륜,남,26세,경상
2020063000100321,2020년 6월 30일 15시,화요일,충청남도 천안시 동남구 청당동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,70세,상해없음,승용,남,75세,경상
2020063000100428,2020년 6월 30일 18시,화요일,충청남도 천안시 서북구 직산읍,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,젖음/습기,비,교차로 - 교차로안,승용,남,45세,상해없음,이륜,남,42세,경상
2020070100100023,2020년 7월 1일 01시,수요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,승용,남,47세,상해없음,보행자,여,58세,경상
2020070100100205,2020년 7월 1일 11시,수요일,충청남도 천안시 서북구 성정동,중상사고,0,1,0,0,차대차 - 측면충돌,차로위반,건조,맑음,기타 - 기타,화물,남,67세,상해없음,이륜,남,26세,중상
2020070100100206,2020년 7월 1일 11시,수요일,충청남도 천안시 서북구 백석동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,51세,상해없음,이륜,남,30세,경상
2020070100100241,2020년 7월 1일 12시,수요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,48세,상해없음,승용,남,33세,경상
2020070100100354,2020년 7월 1일 16시,수요일,충청남도 천안시 동남구 원성동,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,66세,상해없음,화물,남,57세,경상
2020070100100470,2020년 7월 1일 19시,수요일,충청남도 천안시 서북구 불당동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,화물,남,68세,상해없음,승용,여,33세,경상
2020070100100539,2020년 7월 1일 21시,수요일,충청남도 천안시 서북구 차암동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,24세,상해없음,승용,남,24세,경상
2020070100100563,2020년 7월 1일 22시,수요일,충청남도 천안시 동남구 신부동,중상사고,0,1,0,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로부근,승용,여,55세,상해없음,원동기,남,36세,중상
2020070100100574,2020년 7월 1일 23시,수요일,충청남도 천안시 동남구 신부동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51세,상해없음,승용,남,40세,상해없음
2020070200100010,2020년 7월 2일 00시,목요일,충청남도 천안시 동남구 청당동,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,32세,상해없음,승용,남,61세,경상
2020070200100017,2020년 7월 2일 01시,목요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대사람 - 기타,신호위반,건조,맑음,교차로 - 교차로횡단보도내,이륜,남,17세,상해없음,보행자,남,20세,경상
2020070200100050,2020년 7월 2일 06시,목요일,충청남도 천안시 서북구 성거읍,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,흐림,단일로 - 기타,승용,남,25세,상해없음,승용,남,42세,경상
2020070200100279,2020년 7월 2일 13시,목요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,65세,상해없음,승용,여,46세,경상
2020070200100347,2020년 7월 2일 15시,목요일,충청남도 천안시 동남구 영성동,경상사고,0,0,2,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,71세,상해없음,보행자,여,38세,경상
2020070200100348,2020년 7월 2일 15시,목요일,충청남도 천안시 동남구 안서동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,56세,상해없음,승용,남,32세,경상
2020070200100387,2020년 7월 2일 16시,목요일,충청남도 천안시 서북구 성거읍,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,23세,상해없음,승용,여,23세,상해없음
2020070200100389,2020년 7월 2일 16시,목요일,충청남도 천안시 동남구 원성동,경상사고,0,0,3,0,차대차 - 측면충돌,신호위반,건조,맑음,단일로 - 기타,승용,남,58세,상해없음,승용,남,59세,경상
2020070200100390,2020년 7월 2일 16시,목요일,충청남도 천안시 동남구 광덕면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,34세,상해없음,승용,남,29세,경상
2020070200100586,2020년 7월 2일 22시,목요일,충청남도 천안시 동남구 신방동,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,남,39세,상해없음,승용,남,57세,경상
2020070300100013,2020년 7월 3일 00시,금요일,충청남도 천안시 동남구 신부동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,39세,상해없음,승용,남,30세,경상
2020070300100056,2020년 7월 3일 04시,금요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,50세,상해없음,,,,
2020070300100057,2020년 7월 3일 04시,금요일,충청남도 천안시 동남구 원성동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,59세,상해없음,화물,남,49세,경상
2020070300100073,2020년 7월 3일 06시,금요일,충청남도 천안시 동남구 신부동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,47세,상해없음,승용,남,48세,경상
2020070300100092,2020년 7월 3일 07시,금요일,충청남도 천안시 서북구 성환읍,경상사고,0,0,1,0,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승합,남,49세,상해없음,승용,여,55세,경상
2020070300100118,2020년 7월 3일 08시,금요일,충청남도 천안시 서북구 성성동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,승용,남,36세,상해없음,승용,남,48세,경상
2020070300100313,2020년 7월 3일 14시,금요일,충청남도 천안시 서북구 입장면,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,63세,상해없음,화물,남,36세,경상
2020070300100314,2020년 7월 3일 14시,금요일,충청남도 천안시 서북구 성정동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,38세,상해없음,이륜,남,52세,중상
2020070300100315,2020년 7월 3일 14시,금요일,충청남도 천안시 동남구 목천읍,경상사고,0,0,6,0,차대차 - 추돌,안전운전불이행,건조,흐림,교차로 - 교차로부근,승용,남,25세,상해없음,승합,여,55세,경상
2020070300100521,2020년 7월 3일 19시,금요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,2,0,차대차 - 후진중충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,61세,상해없음,승용,여,26세,경상
2020070300100558,2020년 7월 3일 20시,금요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,1,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,23세,부상신고,보행자,남,28세,경상
2020070300100641,2020년 7월 3일 22시,금요일,충청남도 천안시 동남구 신부동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,22세,경상,승용,남,35세,상해없음
2020070400100068,2020년 7월 4일 02시,토요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,젖음/습기,비,교차로 - 교차로안,승용,남,34세,상해없음,보행자,남,55세,경상
2020070400100232,2020년 7월 4일 11시,토요일,충청남도 천안시 서북구 불당동,중상사고,0,1,0,0,차대차 - 측면충돌,불법유턴,건조,맑음,단일로 - 기타,승용,남,28세,상해없음,이륜,남,48세,중상
2020070400100234,2020년 7월 4일 11시,토요일,충청남도 천안시 동남구 신부동,경상사고,0,0,3,0,차대차 - 기타,중앙선침범,건조,맑음,단일로 - 기타,승용,남,65세,상해없음,승용,남,33세,경상
2020070400100424,2020년 7월 4일 16시,토요일,충청남도 천안시 동남구 용곡동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,여,59세,상해없음,자전거,남,8세,경상
2020070400100503,2020년 7월 4일 18시,토요일,충청남도 천안시 동남구 수신면,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,18세,상해없음,승용,남,52세,경상
2020070400100554,2020년 7월 4일 20시,토요일,충청남도 천안시 동남구 북면,경상사고,0,0,1,0,차대차 - 기타,직진우회전진행방해,건조,맑음,교차로 - 교차로안,이륜,남,36세,상해없음,승용,여,28세,상해없음
2020070400100595,2020년 7월 4일 21시,토요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,31세,상해없음,승용,남,35세,경상
2020070400100618,2020년 7월 4일 22시,토요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,이륜,남,29세,상해없음,승용,남,47세,경상
2020070500100009,2020년 7월 5일 00시,일요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,59세,상해없음,개인형이동수단(PM),남,23세,경상
2020070500100010,2020년 7월 5일 00시,일요일,충청남도 천안시 동남구 봉명동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,여,49세,상해없음,승용,남,39세,경상
2020070500100033,2020년 7월 5일 01시,일요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,39세,상해없음,승용,남,22세,경상
2020070500100034,2020년 7월 5일 01시,일요일,충청남도 천안시 동남구 용곡동,경상사고,0,0,1,0,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,37세,경상,,,,
2020070500100097,2020년 7월 5일 08시,일요일,충청남도 천안시 동남구 풍세면,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,74세,상해없음,승용,남,55세,경상
2020070500100128,2020년 7월 5일 10시,일요일,충청남도 천안시 서북구 백석동,중상사고,0,1,0,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,남,72세,상해없음,자전거,남,60세,중상
2020070500100166,2020년 7월 5일 12시,일요일,충청남도 천안시 서북구 두정동,중상사고,0,1,0,0,차대차 - 측면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,21세,상해없음,이륜,남,37세,중상
2020070500100167,2020년 7월 5일 12시,일요일,충청남도 천안시 서북구 불당동,경상사고,0,0,5,0,차대차 - 추돌,기타,건조,맑음,단일로 - 기타,승용,여,22세,경상,승용,남,35세,경상
2020070500100224,2020년 7월 5일 14시,일요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,44세,상해없음,이륜,남,34세,경상
2020070500100251,2020년 7월 5일 15시,일요일,충청남도 천안시 서북구 성거읍,중상사고,0,1,2,0,차대차 - 추돌,안전운전불이행,건조,흐림,단일로 - 기타,승용,남,28세,상해없음,승용,남,61세,경상
2020070500100345,2020년 7월 5일 18시,일요일,충청남도 천안시 동남구 목천읍,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,41세,상해없음,승용,여,35세,경상
2020070500100372,2020년 7월 5일 19시,일요일,충청남도 천안시 서북구 불당동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,33세,상해없음,이륜,남,42세,경상
2020070500100439,2020년 7월 5일 22시,일요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,58세,상해없음,승용,남,31세,경상
2020070500100455,2020년 7월 5일 23시,일요일,충청남도 천안시 동남구 구성동,중상사고,0,2,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,61세,중상,승용,남,36세,중상
2020070600100037,2020년 7월 6일 05시,월요일,충청남도 천안시 동남구 구성동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,65세,상해없음,보행자,남,71세,중상
2020070600100168,2020년 7월 6일 10시,월요일,충청남도 천안시 동남구 안서동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,30세,상해없음,승용,여,42세,경상
2020070600100245,2020년 7월 6일 12시,월요일,충청남도 천안시 동남구 용곡동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,여,64세,경상
2020070600100452,2020년 7월 6일 18시,월요일,충청남도 천안시 동남구 신부동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,이륜,남,26세,상해없음,자전거,남,50세,경상
2020070600100541,2020년 7월 6일 21시,월요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,이륜,남,20세,상해없음,보행자,남,46세,경상
2020070600100542,2020년 7월 6일 21시,월요일,충청남도 천안시 서북구 성환읍,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,51세,상해없음,승용,남,69세,상해없음
2020070700100356,2020년 7월 7일 16시,화요일,충청남도 천안시 서북구 백석동,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,34세,기타불명,보행자,남,24세,중상
2020070700100357,2020년 7월 7일 16시,화요일,충청남도 천안시 서북구 신당동,중상사고,0,1,2,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,건설기계,남,49세,상해없음,승용,여,43세,경상
2020070700100396,2020년 7월 7일 17시,화요일,충청남도 천안시 서북구 성정동,중상사고,0,1,0,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,61세,상해없음,이륜,남,40세,중상
2020070700100397,2020년 7월 7일 17시,화요일,충청남도 천안시 동남구 사직동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,44세,상해없음,보행자,남,80세,중상
2020070700100455,2020년 7월 7일 18시,화요일,충청남도 천안시 동남구 구성동,경상사고,0,0,5,0,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,45세,경상,승용,남,65세,경상
2020070700100497,2020년 7월 7일 19시,화요일,충청남도 천안시 동남구 신방동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,21세,상해없음,자전거,남,40세,경상
2020070700100569,2020년 7월 7일 22시,화요일,충청남도 천안시 동남구 신부동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,화물,남,77세,상해없음,승용,남,51세,경상
2020070700100590,2020년 7월 7일 23시,화요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,21세,상해없음,이륜,남,23세,경상
2020070800100072,2020년 7월 8일 07시,수요일,충청남도 천안시 동남구 용곡동,중상사고,0,1,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,49세,상해없음,승용,여,44세,중상
2020070800100141,2020년 7월 8일 09시,수요일,충청남도 천안시 동남구 삼룡동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,29세,상해없음,자전거,남,62세,중상
2020070800100171,2020년 7월 8일 10시,수요일,충청남도 천안시 서북구 직산읍,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,55세,상해없음,화물,남,57세,경상
2020070800100172,2020년 7월 8일 10시,수요일,충청남도 천안시 서북구 입장면,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,52세,상해없음,특수,남,59세,상해없음
2020070800100393,2020년 7월 8일 16시,수요일,충청남도 천안시 동남구 원성동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,이륜,남,17세,상해없음,자전거,여,65세,경상
2020070800100558,2020년 7월 8일 20시,수요일,충청남도 천안시 서북구 성환읍,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,52세,상해없음,보행자,남,49세,경상
2020070900100034,2020년 7월 9일 02시,목요일,충청남도 천안시 서북구 차암동,중상사고,0,1,0,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,25세,상해없음,승용,남,30세,중상
2020070900100043,2020년 7월 9일 03시,목요일,충청남도 천안시 서북구 입장면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,28세,상해없음,승용,남,33세,경상
2020070900100147,2020년 7월 9일 09시,목요일,충청남도 천안시 동남구 광덕면,중상사고,0,1,0,0,차대차 - 기타,기타,건조,맑음,단일로 - 기타,화물,남,70세,상해없음,이륜,남,71세,중상
2020070900100252,2020년 7월 9일 12시,목요일,충청남도 천안시 동남구 목천읍,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,61세,상해없음,승용,남,34세,경상
2020070900100294,2020년 7월 9일 13시,목요일,충청남도 천안시 동남구 청수동,경상사고,0,0,1,0,차대차 - 측면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,62세,상해없음,승용,남,53세,경상
2020070900100657,2020년 7월 9일 22시,목요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,33세,상해없음,승용,남,50세,경상
2020071000100103,2020년 7월 10일 08시,금요일,충청남도 천안시 서북구 불당동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,34세,상해없음,승용,남,30세,경상
2020071000100171,2020년 7월 10일 10시,금요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,52세,상해없음,승용,여,42세,경상
2020071000100172,2020년 7월 10일 10시,금요일,충청남도 천안시 서북구 성정동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,27세,상해없음,승용,여,67세,경상
2020071000100275,2020년 7월 10일 13시,금요일,충청남도 천안시 동남구 신부동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,66세,상해없음,화물,남,35세,경상
2020071000100303,2020년 7월 10일 14시,금요일,충청남도 천안시 동남구 광덕면,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,29세,상해없음,승용,남,45세,경상
2020071000100347,2020년 7월 10일 15시,금요일,충청남도 천안시 서북구 백석동,중상사고,0,1,0,0,차대사람 - 보도통행중,안전운전불이행,건조,맑음,기타 - 기타,승합,여,64세,상해없음,보행자,남,72세,중상
2020071000100499,2020년 7월 10일 18시,금요일,충청남도 천안시 동남구 신방동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,기타 - 기타,승용,남,57세,상해없음,보행자,남,6세,경상
2020071000100536,2020년 7월 10일 19시,금요일,충청남도 천안시 서북구 성환읍,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,23세,상해없음,자전거,남,17세,경상
2020071100100114,2020년 7월 11일 08시,토요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대사람 - 기타,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,24세,상해없음,보행자,남,64세,경상
2020071100100267,2020년 7월 11일 12시,토요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,2,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,32세,상해없음,승용,남,63세,경상
2020071100100270,2020년 7월 11일 12시,토요일,충청남도 천안시 동남구 삼룡동,중상사고,0,1,0,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,55세,상해없음,승합,남,57세,중상
2020071100100303,2020년 7월 11일 13시,토요일,충청남도 천안시 동남구 신부동,사망사고,1,0,0,0,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 고가도로위,이륜,남,62세,사망,,,,
2020071100100384,2020년 7월 11일 15시,토요일,충청남도 천안시 동남구 병천면,중상사고,0,2,1,0,차대차 - 측면충돌,차로위반,건조,맑음,단일로 - 기타,승용,남,35세,중상,승용,여,24세,중상
2020071100100412,2020년 7월 11일 16시,토요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,57세,상해없음,이륜,남,28세,경상
2020071100100414,2020년 7월 11일 16시,토요일,충청남도 천안시 동남구 원성동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,54세,상해없음,승용,남,39세,경상
2020071100100454,2020년 7월 11일 17시,토요일,충청남도 천안시 서북구 불당동,중상사고,0,1,0,0,차량단독 - 기타,기타,건조,맑음,교차로 - 교차로부근,승합,남,54세,상해없음,,,,
2020071100100458,2020년 7월 11일 17시,토요일,충청남도 천안시 동남구 동면,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,30세,상해없음,사륜오토바이(ATV),여,66세,중상
2020071100100492,2020년 7월 11일 18시,토요일,충청남도 천안시 동남구 신부동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,남,37세,상해없음,승용,남,59세,경상
2020071100100521,2020년 7월 11일 19시,토요일,충청남도 천안시 동남구 성황동,중상사고,0,1,0,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,사륜오토바이(ATV),남,59세,상해없음,이륜,남,48세,중상
2020071100100550,2020년 7월 11일 20시,토요일,충청남도 천안시 서북구 백석동,경상사고,0,0,1,0,차대차 - 추돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,49세,상해없음,승용,남,21세,경상
